date,team,opp,wl,location,home
8/8/18,TBR,BAL,nil,Tropicana Field - St. Petersburg,y
8/9/18,TBR,BAL,nil,Tropicana Field - St. Petersburg,y
8/10/18,TBR,TOR,nil,Rogers Centre - Toronto,
8/11/18,TBR,TOR,nil,Rogers Centre - Toronto,
8/12/18,TBR,TOR,nil,Rogers Centre - Toronto,
8/14/18,TBR,NYY,nil,Yankee Stadium - Bronx,
8/15/18,TBR,NYY,nil,Yankee Stadium - Bronx,
8/16/18,TBR,NYY,nil,Yankee Stadium - Bronx,
8/17/18,TBR,BOS,nil,Fenway Park - Boston,
8/18/18,TBR,BOS,nil,Fenway Park - Boston,
8/19/18,TBR,BOS,nil,Fenway Park - Boston,
8/20/18,TBR,KCR,nil,Tropicana Field - St. Petersburg,y
8/21/18,TBR,KCR,nil,Tropicana Field - St. Petersburg,y
8/22/18,TBR,KCR,nil,Tropicana Field - St. Petersburg,y
8/23/18,TBR,KCR,nil,Tropicana Field - St. Petersburg,y
8/24/18,TBR,BOS,nil,Tropicana Field - St. Petersburg,y
8/25/18,TBR,BOS,nil,Tropicana Field - St. Petersburg,y
8/26/18,TBR,BOS,nil,Tropicana Field - St. Petersburg,y
8/28/18,TBR,ATL,nil,SunTrust Park - Atlanta,
8/29/18,TBR,ATL,nil,SunTrust Park - Atlanta,
8/31/18,TBR,CLE,nil,Progressive Field - Cleveland,
9/1/18,TBR,CLE,nil,Progressive Field - Cleveland,
9/2/18,TBR,CLE,nil,Progressive Field - Cleveland,
9/3/18,TBR,TOR,nil,Rogers Centre - Toronto,
9/4/18,TBR,TOR,nil,Rogers Centre - Toronto,
9/5/18,TBR,TOR,nil,Rogers Centre - Toronto,
9/7/18,TBR,BAL,nil,Tropicana Field - St. Petersburg,y
9/8/18,TBR,BAL,nil,Tropicana Field - St. Petersburg,y
9/9/18,TBR,BAL,nil,Tropicana Field - St. Petersburg,y
9/10/18,TBR,CLE,nil,Tropicana Field - St. Petersburg,y
9/11/18,TBR,CLE,nil,Tropicana Field - St. Petersburg,y
9/12/18,TBR,CLE,nil,Tropicana Field - St. Petersburg,y
9/14/18,TBR,OAK,nil,Tropicana Field - St. Petersburg,y
9/15/18,TBR,OAK,nil,Tropicana Field - St. Petersburg,y
9/16/18,TBR,OAK,nil,Tropicana Field - St. Petersburg,y
9/17/18,TBR,TEX,nil,Globe Life Park in Arlington - Arlington,
9/18/18,TBR,TEX,nil,Globe Life Park in Arlington - Arlington,
9/19/18,TBR,TEX,nil,Globe Life Park in Arlington - Arlington,
9/20/18,TBR,TOR,nil,Rogers Centre - Toronto,
9/21/18,TBR,TOR,nil,Rogers Centre - Toronto,
9/22/18,TBR,TOR,nil,Rogers Centre - Toronto,
9/23/18,TBR,TOR,nil,Rogers Centre - Toronto,
9/24/18,TBR,NYY,nil,Tropicana Field - St. Petersburg,y
9/25/18,TBR,NYY,nil,Tropicana Field - St. Petersburg,y
9/26/18,TBR,NYY,nil,Tropicana Field - St. Petersburg,y
9/27/18,TBR,NYY,nil,Tropicana Field - St. Petersburg,y
9/28/18,TBR,TOR,nil,Tropicana Field - St. Petersburg,y
9/29/18,TBR,TOR,nil,Tropicana Field - St. Petersburg,y
9/30/18,TBR,TOR,nil,Tropicana Field - St. Petersburg,y
3/29/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
3/31/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
4/1/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
4/2/18,KCR,DET,nil,Comerica Park - Detroit,
4/3/18,KCR,DET,nil,Comerica Park - Detroit,
4/4/18,KCR,DET,nil,Comerica Park - Detroit,
4/6/18,KCR,CLE,nil,Progressive Field - Cleveland,
4/7/18,KCR,CLE,nil,Progressive Field - Cleveland,
4/8/18,KCR,CLE,nil,Progressive Field - Cleveland,
4/9/18,KCR,SEA,nil,Kauffman Stadium - Kansas City,y
4/10/18,KCR,SEA,nil,Kauffman Stadium - Kansas City,y
4/11/18,KCR,SEA,nil,Kauffman Stadium - Kansas City,y
4/12/18,KCR,LAA,nil,Kauffman Stadium - Kansas City,y
4/13/18,KCR,LAA,nil,Kauffman Stadium - Kansas City,y
4/14/18,KCR,LAA,nil,Kauffman Stadium - Kansas City,y
4/15/18,KCR,LAA,nil,Kauffman Stadium - Kansas City,y
4/16/18,KCR,TOR,nil,Rogers Centre - Toronto,
4/17/18,KCR,TOR,nil,Rogers Centre - Toronto,
4/18/18,KCR,TOR,nil,Rogers Centre - Toronto,
4/20/18,KCR,DET,nil,Comerica Park - Detroit,
4/21/18,KCR,DET,nil,Comerica Park - Detroit,
4/22/18,KCR,DET,nil,Comerica Park - Detroit,
4/24/18,KCR,MIL,nil,Kauffman Stadium - Kansas City,y
4/25/18,KCR,MIL,nil,Kauffman Stadium - Kansas City,y
4/26/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
4/27/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
4/28/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
4/29/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
4/30/18,KCR,BOS,nil,Fenway Park - Boston,
5/1/18,KCR,BOS,nil,Fenway Park - Boston,
5/2/18,KCR,BOS,nil,Fenway Park - Boston,
5/3/18,KCR,DET,nil,Kauffman Stadium - Kansas City,y
5/4/18,KCR,DET,nil,Kauffman Stadium - Kansas City,y
5/5/18,KCR,DET,nil,Kauffman Stadium - Kansas City,y
5/6/18,KCR,DET,nil,Kauffman Stadium - Kansas City,y
5/8/18,KCR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
5/9/18,KCR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
5/10/18,KCR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
5/11/18,KCR,CLE,nil,Progressive Field - Cleveland,
5/12/18,KCR,CLE,nil,Progressive Field - Cleveland,
5/13/18,KCR,CLE,nil,Progressive Field - Cleveland,
5/14/18,KCR,TBR,nil,Kauffman Stadium - Kansas City,y
5/15/18,KCR,TBR,nil,Kauffman Stadium - Kansas City,y
5/16/18,KCR,TBR,nil,Kauffman Stadium - Kansas City,y
5/18/18,KCR,NYY,nil,Kauffman Stadium - Kansas City,y
5/19/18,KCR,NYY,nil,Kauffman Stadium - Kansas City,y
5/20/18,KCR,NYY,nil,Kauffman Stadium - Kansas City,y
5/21/18,KCR,STL,nil,Busch Stadium - St. Louis,
5/22/18,KCR,STL,nil,Busch Stadium - St. Louis,
5/23/18,KCR,STL,nil,Busch Stadium - St. Louis,
5/24/18,KCR,TEX,nil,Globe Life Park in Arlington - Arlington,
5/25/18,KCR,TEX,nil,Globe Life Park in Arlington - Arlington,
5/26/18,KCR,TEX,nil,Globe Life Park in Arlington - Arlington,
5/27/18,KCR,TEX,nil,Globe Life Park in Arlington - Arlington,
5/28/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
5/29/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
5/30/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
6/1/18,KCR,OAK,nil,Kauffman Stadium - Kansas City,y
6/2/18,KCR,OAK,nil,Kauffman Stadium - Kansas City,y
6/3/18,KCR,OAK,nil,Kauffman Stadium - Kansas City,y
6/4/18,KCR,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/5/18,KCR,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/6/18,KCR,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/7/18,KCR,OAK,nil,Oakland Coliseum - Oakland,
6/8/18,KCR,OAK,nil,Oakland Coliseum - Oakland,
6/9/18,KCR,OAK,nil,Oakland Coliseum - Oakland,
6/10/18,KCR,OAK,nil,Oakland Coliseum - Oakland,
6/12/18,KCR,CIN,nil,Kauffman Stadium - Kansas City,y
6/13/18,KCR,CIN,nil,Kauffman Stadium - Kansas City,y
6/15/18,KCR,HOU,nil,Kauffman Stadium - Kansas City,y
6/16/18,KCR,HOU,nil,Kauffman Stadium - Kansas City,y
6/17/18,KCR,HOU,nil,Kauffman Stadium - Kansas City,y
6/18/18,KCR,TEX,nil,Kauffman Stadium - Kansas City,y
6/19/18,KCR,TEX,nil,Kauffman Stadium - Kansas City,y
6/20/18,KCR,TEX,nil,Kauffman Stadium - Kansas City,y
6/22/18,KCR,HOU,nil,Minute Maid Park - Houston,
6/23/18,KCR,HOU,nil,Minute Maid Park - Houston,
6/24/18,KCR,HOU,nil,Minute Maid Park - Houston,
6/26/18,KCR,MIL,nil,Miller Park - Milwaukee,
6/27/18,KCR,MIL,nil,Miller Park - Milwaukee,
6/29/18,KCR,SEA,nil,Safeco Field - Seattle,
6/30/18,KCR,SEA,nil,Safeco Field - Seattle,
7/1/18,KCR,SEA,nil,Safeco Field - Seattle,
7/2/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
7/3/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
7/4/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
7/6/18,KCR,BOS,nil,Kauffman Stadium - Kansas City,y
7/7/18,KCR,BOS,nil,Kauffman Stadium - Kansas City,y
7/8/18,KCR,BOS,nil,Kauffman Stadium - Kansas City,y
7/9/18,KCR,MIN,nil,Target Field - Minneapolis,
7/10/18,KCR,MIN,nil,Target Field - Minneapolis,
7/11/18,KCR,MIN,nil,Target Field - Minneapolis,
7/13/18,KCR,CHW,nil,Guaranteed Rate Field - Chicago,
7/14/18,KCR,CHW,nil,Guaranteed Rate Field - Chicago,
7/15/18,KCR,CHW,nil,Guaranteed Rate Field - Chicago,
7/20/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
7/21/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
7/22/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
7/23/18,KCR,DET,nil,Kauffman Stadium - Kansas City,y
7/24/18,KCR,DET,nil,Kauffman Stadium - Kansas City,y
7/25/18,KCR,DET,nil,Kauffman Stadium - Kansas City,y
7/26/18,KCR,NYY,nil,Yankee Stadium - Bronx,
7/27/18,KCR,NYY,nil,Yankee Stadium - Bronx,
7/28/18,KCR,NYY,nil,Yankee Stadium - Bronx,
7/29/18,KCR,NYY,nil,Yankee Stadium - Bronx,
7/31/18,KCR,CHW,nil,Guaranteed Rate Field - Chicago,
8/1/18,KCR,CHW,nil,Guaranteed Rate Field - Chicago,
8/2/18,KCR,CHW,nil,Guaranteed Rate Field - Chicago,
8/3/18,KCR,MIN,nil,Target Field - Minneapolis,
8/4/18,KCR,MIN,nil,Target Field - Minneapolis,
8/5/18,KCR,MIN,nil,Target Field - Minneapolis,
8/6/18,KCR,CHC,nil,Kauffman Stadium - Kansas City,y
8/7/18,KCR,CHC,nil,Kauffman Stadium - Kansas City,y
8/8/18,KCR,CHC,nil,Kauffman Stadium - Kansas City,y
8/10/18,KCR,STL,nil,Kauffman Stadium - Kansas City,y
8/11/18,KCR,STL,nil,Kauffman Stadium - Kansas City,y
8/12/18,KCR,STL,nil,Kauffman Stadium - Kansas City,y
8/13/18,KCR,TOR,nil,Kauffman Stadium - Kansas City,y
8/14/18,KCR,TOR,nil,Kauffman Stadium - Kansas City,y
8/15/18,KCR,TOR,nil,Kauffman Stadium - Kansas City,y
8/16/18,KCR,TOR,nil,Kauffman Stadium - Kansas City,y
8/17/18,KCR,CHW,nil,Guaranteed Rate Field - Chicago,
8/18/18,KCR,CHW,nil,Guaranteed Rate Field - Chicago,
8/19/18,KCR,CHW,nil,Guaranteed Rate Field - Chicago,
8/20/18,KCR,TBR,nil,Tropicana Field - St. Petersburg,
8/21/18,KCR,TBR,nil,Tropicana Field - St. Petersburg,
8/22/18,KCR,TBR,nil,Tropicana Field - St. Petersburg,
8/23/18,KCR,TBR,nil,Tropicana Field - St. Petersburg,
8/24/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
8/25/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
8/26/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
8/28/18,KCR,DET,nil,Kauffman Stadium - Kansas City,y
8/29/18,KCR,DET,nil,Kauffman Stadium - Kansas City,y
8/31/18,KCR,BAL,nil,Kauffman Stadium - Kansas City,y
9/1/18,KCR,BAL,nil,Kauffman Stadium - Kansas City,y
9/2/18,KCR,BAL,nil,Kauffman Stadium - Kansas City,y
9/3/18,KCR,CLE,nil,Progressive Field - Cleveland,
9/4/18,KCR,CLE,nil,Progressive Field - Cleveland,
9/5/18,KCR,CLE,nil,Progressive Field - Cleveland,
9/7/18,KCR,MIN,nil,Target Field - Minneapolis,
9/8/18,KCR,MIN,nil,Target Field - Minneapolis,
9/9/18,KCR,MIN,nil,Target Field - Minneapolis,
9/10/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
9/11/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
9/12/18,KCR,CHW,nil,Kauffman Stadium - Kansas City,y
9/13/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
9/14/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
9/15/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
9/16/18,KCR,MIN,nil,Kauffman Stadium - Kansas City,y
9/17/18,KCR,PIT,nil,PNC Park - Pittsburgh,
9/18/18,KCR,PIT,nil,PNC Park - Pittsburgh,
9/19/18,KCR,PIT,nil,PNC Park - Pittsburgh,
9/20/18,KCR,DET,nil,Comerica Park - Detroit,
9/21/18,KCR,DET,nil,Comerica Park - Detroit,
9/22/18,KCR,DET,nil,Comerica Park - Detroit,
9/23/18,KCR,DET,nil,Comerica Park - Detroit,
9/25/18,KCR,CIN,nil,Great American Ball Park - Cincinnati,
9/26/18,KCR,CIN,nil,Great American Ball Park - Cincinnati,
9/27/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
9/28/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
9/29/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
9/30/18,KCR,CLE,nil,Kauffman Stadium - Kansas City,y
3/29/18,DET,PIT,nil,Comerica Park - Detroit,y
3/31/18,DET,PIT,nil,Comerica Park - Detroit,y
4/1/18,DET,PIT,nil,Comerica Park - Detroit,y
4/2/18,DET,KCR,nil,Comerica Park - Detroit,y
4/3/18,DET,KCR,nil,Comerica Park - Detroit,y
4/4/18,DET,KCR,nil,Comerica Park - Detroit,y
4/5/18,DET,CHW,nil,Guaranteed Rate Field - Chicago,
4/7/18,DET,CHW,nil,Guaranteed Rate Field - Chicago,
4/8/18,DET,CHW,nil,Guaranteed Rate Field - Chicago,
4/9/18,DET,CLE,nil,Progressive Field - Cleveland,
4/10/18,DET,CLE,nil,Progressive Field - Cleveland,
4/11/18,DET,CLE,nil,Progressive Field - Cleveland,
4/12/18,DET,CLE,nil,Progressive Field - Cleveland,
4/13/18,DET,NYY,nil,Comerica Park - Detroit,y
4/14/18,DET,NYY,nil,Comerica Park - Detroit,y
4/15/18,DET,NYY,nil,Comerica Park - Detroit,y
4/17/18,DET,BAL,nil,Comerica Park - Detroit,y
4/18/18,DET,BAL,nil,Comerica Park - Detroit,y
4/19/18,DET,BAL,nil,Comerica Park - Detroit,y
4/20/18,DET,KCR,nil,Comerica Park - Detroit,y
4/21/18,DET,KCR,nil,Comerica Park - Detroit,y
4/22/18,DET,KCR,nil,Comerica Park - Detroit,y
4/24/18,DET,PIT,nil,PNC Park - Pittsburgh,
4/25/18,DET,PIT,nil,PNC Park - Pittsburgh,
4/26/18,DET,PIT,nil,PNC Park - Pittsburgh,
4/27/18,DET,BAL,nil,Oriole Park at Camden Yards - Baltimore,
4/28/18,DET,BAL,nil,Oriole Park at Camden Yards - Baltimore,
4/29/18,DET,BAL,nil,Oriole Park at Camden Yards - Baltimore,
4/30/18,DET,TBR,nil,Comerica Park - Detroit,y
5/1/18,DET,TBR,nil,Comerica Park - Detroit,y
5/2/18,DET,TBR,nil,Comerica Park - Detroit,y
5/3/18,DET,KCR,nil,Kauffman Stadium - Kansas City,
5/4/18,DET,KCR,nil,Kauffman Stadium - Kansas City,
5/5/18,DET,KCR,nil,Kauffman Stadium - Kansas City,
5/6/18,DET,KCR,nil,Kauffman Stadium - Kansas City,
5/7/18,DET,TEX,nil,Globe Life Park in Arlington - Arlington,
5/8/18,DET,TEX,nil,Globe Life Park in Arlington - Arlington,
5/9/18,DET,TEX,nil,Globe Life Park in Arlington - Arlington,
5/11/18,DET,SEA,nil,Comerica Park - Detroit,y
5/12/18,DET,SEA,nil,Comerica Park - Detroit,y
5/13/18,DET,SEA,nil,Comerica Park - Detroit,y
5/14/18,DET,CLE,nil,Comerica Park - Detroit,y
5/15/18,DET,CLE,nil,Comerica Park - Detroit,y
5/16/18,DET,CLE,nil,Comerica Park - Detroit,y
5/17/18,DET,SEA,nil,Safeco Field - Seattle,
5/18/18,DET,SEA,nil,Safeco Field - Seattle,
5/19/18,DET,SEA,nil,Safeco Field - Seattle,
5/20/18,DET,SEA,nil,Safeco Field - Seattle,
5/21/18,DET,MIN,nil,Target Field - Minneapolis,
5/22/18,DET,MIN,nil,Target Field - Minneapolis,
5/23/18,DET,MIN,nil,Target Field - Minneapolis,
5/25/18,DET,CHW,nil,Comerica Park - Detroit,y
5/26/18,DET,CHW,nil,Comerica Park - Detroit,y
5/27/18,DET,CHW,nil,Comerica Park - Detroit,y
5/28/18,DET,LAA,nil,Comerica Park - Detroit,y
5/29/18,DET,LAA,nil,Comerica Park - Detroit,y
5/30/18,DET,LAA,nil,Comerica Park - Detroit,y
5/31/18,DET,LAA,nil,Comerica Park - Detroit,y
6/1/18,DET,TOR,nil,Comerica Park - Detroit,y
6/2/18,DET,TOR,nil,Comerica Park - Detroit,y
6/3/18,DET,TOR,nil,Comerica Park - Detroit,y
6/5/18,DET,BOS,nil,Fenway Park - Boston,
6/6/18,DET,BOS,nil,Fenway Park - Boston,
6/7/18,DET,BOS,nil,Fenway Park - Boston,
6/8/18,DET,CLE,nil,Comerica Park - Detroit,y
6/9/18,DET,CLE,nil,Comerica Park - Detroit,y
6/10/18,DET,CLE,nil,Comerica Park - Detroit,y
6/12/18,DET,MIN,nil,Comerica Park - Detroit,y
6/13/18,DET,MIN,nil,Comerica Park - Detroit,y
6/14/18,DET,MIN,nil,Comerica Park - Detroit,y
6/15/18,DET,CHW,nil,Guaranteed Rate Field - Chicago,
6/16/18,DET,CHW,nil,Guaranteed Rate Field - Chicago,
6/17/18,DET,CHW,nil,Guaranteed Rate Field - Chicago,
6/19/18,DET,CIN,nil,Great American Ball Park - Cincinnati,
6/20/18,DET,CIN,nil,Great American Ball Park - Cincinnati,
6/22/18,DET,CLE,nil,Progressive Field - Cleveland,
6/23/18,DET,CLE,nil,Progressive Field - Cleveland,
6/24/18,DET,CLE,nil,Progressive Field - Cleveland,
6/25/18,DET,OAK,nil,Comerica Park - Detroit,y
6/26/18,DET,OAK,nil,Comerica Park - Detroit,y
6/27/18,DET,OAK,nil,Comerica Park - Detroit,y
6/28/18,DET,OAK,nil,Comerica Park - Detroit,y
6/29/18,DET,TOR,nil,Rogers Centre - Toronto,
6/30/18,DET,TOR,nil,Rogers Centre - Toronto,
7/1/18,DET,TOR,nil,Rogers Centre - Toronto,
7/2/18,DET,TOR,nil,Rogers Centre - Toronto,
7/3/18,DET,CHC,nil,Wrigley Field - Chicago,
7/4/18,DET,CHC,nil,Wrigley Field - Chicago,
7/5/18,DET,TEX,nil,Comerica Park - Detroit,y
7/6/18,DET,TEX,nil,Comerica Park - Detroit,y
7/7/18,DET,TEX,nil,Comerica Park - Detroit,y
7/8/18,DET,TEX,nil,Comerica Park - Detroit,y
7/9/18,DET,TBR,nil,Tropicana Field - St. Petersburg,
7/10/18,DET,TBR,nil,Tropicana Field - St. Petersburg,
7/11/18,DET,TBR,nil,Tropicana Field - St. Petersburg,
7/13/18,DET,HOU,nil,Minute Maid Park - Houston,
7/14/18,DET,HOU,nil,Minute Maid Park - Houston,
7/15/18,DET,HOU,nil,Minute Maid Park - Houston,
7/20/18,DET,BOS,nil,Comerica Park - Detroit,y
7/21/18,DET,BOS,nil,Comerica Park - Detroit,y
7/22/18,DET,BOS,nil,Comerica Park - Detroit,y
7/23/18,DET,KCR,nil,Kauffman Stadium - Kansas City,
7/24/18,DET,KCR,nil,Kauffman Stadium - Kansas City,
7/25/18,DET,KCR,nil,Kauffman Stadium - Kansas City,
7/27/18,DET,CLE,nil,Comerica Park - Detroit,y
7/28/18,DET,CLE,nil,Comerica Park - Detroit,y
7/29/18,DET,CLE,nil,Comerica Park - Detroit,y
7/31/18,DET,CIN,nil,Comerica Park - Detroit,y
8/1/18,DET,CIN,nil,Comerica Park - Detroit,y
8/3/18,DET,OAK,nil,Oakland Coliseum - Oakland,
8/4/18,DET,OAK,nil,Oakland Coliseum - Oakland,
8/5/18,DET,OAK,nil,Oakland Coliseum - Oakland,
8/6/18,DET,LAA,nil,Angel Stadium of Anaheim - Anaheim,
8/7/18,DET,LAA,nil,Angel Stadium of Anaheim - Anaheim,
8/8/18,DET,LAA,nil,Angel Stadium of Anaheim - Anaheim,
8/10/18,DET,MIN,nil,Comerica Park - Detroit,y
8/11/18,DET,MIN,nil,Comerica Park - Detroit,y
8/12/18,DET,MIN,nil,Comerica Park - Detroit,y
8/13/18,DET,CHW,nil,Comerica Park - Detroit,y
8/14/18,DET,CHW,nil,Comerica Park - Detroit,y
8/15/18,DET,CHW,nil,Comerica Park - Detroit,y
8/16/18,DET,MIN,nil,Target Field - Minneapolis,
8/17/18,DET,MIN,nil,Target Field - Minneapolis,
8/18/18,DET,MIN,nil,Target Field - Minneapolis,
8/19/18,DET,MIN,nil,Target Field - Minneapolis,
8/21/18,DET,CHC,nil,Comerica Park - Detroit,y
8/22/18,DET,CHC,nil,Comerica Park - Detroit,y
8/23/18,DET,CHW,nil,Comerica Park - Detroit,y
8/24/18,DET,CHW,nil,Comerica Park - Detroit,y
8/25/18,DET,CHW,nil,Comerica Park - Detroit,y
8/26/18,DET,CHW,nil,Comerica Park - Detroit,y
8/28/18,DET,KCR,nil,Kauffman Stadium - Kansas City,
8/29/18,DET,KCR,nil,Kauffman Stadium - Kansas City,
8/30/18,DET,NYY,nil,Yankee Stadium - Bronx,
8/31/18,DET,NYY,nil,Yankee Stadium - Bronx,
9/1/18,DET,NYY,nil,Yankee Stadium - Bronx,
9/2/18,DET,NYY,nil,Yankee Stadium - Bronx,
9/3/18,DET,CHW,nil,Guaranteed Rate Field - Chicago,
9/4/18,DET,CHW,nil,Guaranteed Rate Field - Chicago,
9/5/18,DET,CHW,nil,Guaranteed Rate Field - Chicago,
9/7/18,DET,STL,nil,Comerica Park - Detroit,y
9/8/18,DET,STL,nil,Comerica Park - Detroit,y
9/9/18,DET,STL,nil,Comerica Park - Detroit,y
9/10/18,DET,HOU,nil,Comerica Park - Detroit,y
9/11/18,DET,HOU,nil,Comerica Park - Detroit,y
9/12/18,DET,HOU,nil,Comerica Park - Detroit,y
9/14/18,DET,CLE,nil,Progressive Field - Cleveland,
9/15/18,DET,CLE,nil,Progressive Field - Cleveland,
9/16/18,DET,CLE,nil,Progressive Field - Cleveland,
9/17/18,DET,MIN,nil,Comerica Park - Detroit,y
9/18/18,DET,MIN,nil,Comerica Park - Detroit,y
9/19/18,DET,MIN,nil,Comerica Park - Detroit,y
9/20/18,DET,KCR,nil,Comerica Park - Detroit,y
9/21/18,DET,KCR,nil,Comerica Park - Detroit,y
9/22/18,DET,KCR,nil,Comerica Park - Detroit,y
9/23/18,DET,KCR,nil,Comerica Park - Detroit,y
9/25/18,DET,MIN,nil,Target Field - Minneapolis,
9/26/18,DET,MIN,nil,Target Field - Minneapolis,
9/27/18,DET,MIN,nil,Target Field - Minneapolis,
9/28/18,DET,MIL,nil,Miller Park - Milwaukee,
9/29/18,DET,MIL,nil,Miller Park - Milwaukee,
9/30/18,DET,MIL,nil,Miller Park - Milwaukee,
3/29/18,COL,ARI,nil,Chase Field - Phoenix,
3/30/18,COL,ARI,nil,Chase Field - Phoenix,
3/31/18,COL,ARI,nil,Chase Field - Phoenix,
4/2/18,COL,SDP,nil,Petco Park - San Diego,
4/3/18,COL,SDP,nil,Petco Park - San Diego,
4/4/18,COL,SDP,nil,Petco Park - San Diego,
4/5/18,COL,SDP,nil,Petco Park - San Diego,
4/6/18,COL,ATL,nil,Coors Field - Denver,y
4/7/18,COL,ATL,nil,Coors Field - Denver,y
4/8/18,COL,ATL,nil,Coors Field - Denver,y
4/9/18,COL,SDP,nil,Coors Field - Denver,y
4/10/18,COL,SDP,nil,Coors Field - Denver,y
4/11/18,COL,SDP,nil,Coors Field - Denver,y
4/12/18,COL,WSN,nil,Nationals Park - Washington,
4/13/18,COL,WSN,nil,Nationals Park - Washington,
4/14/18,COL,WSN,nil,Nationals Park - Washington,
4/15/18,COL,WSN,nil,Nationals Park - Washington,
4/16/18,COL,PIT,nil,PNC Park - Pittsburgh,
4/17/18,COL,PIT,nil,PNC Park - Pittsburgh,
4/18/18,COL,PIT,nil,PNC Park - Pittsburgh,
4/20/18,COL,CHC,nil,Coors Field - Denver,y
4/21/18,COL,CHC,nil,Coors Field - Denver,y
4/22/18,COL,CHC,nil,Coors Field - Denver,y
4/23/18,COL,SDP,nil,Coors Field - Denver,y
4/24/18,COL,SDP,nil,Coors Field - Denver,y
4/25/18,COL,SDP,nil,Coors Field - Denver,y
4/27/18,COL,MIA,nil,Marlins Park - Miami,
4/28/18,COL,MIA,nil,Marlins Park - Miami,
4/29/18,COL,MIA,nil,Marlins Park - Miami,
4/30/18,COL,CHC,nil,Wrigley Field - Chicago,
5/1/18,COL,CHC,nil,Wrigley Field - Chicago,
5/2/18,COL,CHC,nil,Wrigley Field - Chicago,
5/4/18,COL,NYM,nil,Citi Field - Flushing,
5/5/18,COL,NYM,nil,Citi Field - Flushing,
5/6/18,COL,NYM,nil,Citi Field - Flushing,
5/8/18,COL,LAA,nil,Coors Field - Denver,y
5/9/18,COL,LAA,nil,Coors Field - Denver,y
5/10/18,COL,MIL,nil,Coors Field - Denver,y
5/11/18,COL,MIL,nil,Coors Field - Denver,y
5/12/18,COL,MIL,nil,Coors Field - Denver,y
5/13/18,COL,MIL,nil,Coors Field - Denver,y
5/14/18,COL,SDP,nil,Petco Park - San Diego,
5/15/18,COL,SDP,nil,Petco Park - San Diego,
5/17/18,COL,SFG,nil,AT&T Park - San Francisco,
5/18/18,COL,SFG,nil,AT&T Park - San Francisco,
5/19/18,COL,SFG,nil,AT&T Park - San Francisco,
5/20/18,COL,SFG,nil,AT&T Park - San Francisco,
5/21/18,COL,LAD,nil,Dodger Stadium - Los Angeles,
5/22/18,COL,LAD,nil,Dodger Stadium - Los Angeles,
5/23/18,COL,LAD,nil,Dodger Stadium - Los Angeles,
5/25/18,COL,CIN,nil,Coors Field - Denver,y
5/26/18,COL,CIN,nil,Coors Field - Denver,y
5/27/18,COL,CIN,nil,Coors Field - Denver,y
5/28/18,COL,SFG,nil,Coors Field - Denver,y
5/29/18,COL,SFG,nil,Coors Field - Denver,y
5/30/18,COL,SFG,nil,Coors Field - Denver,y
6/1/18,COL,LAD,nil,Coors Field - Denver,y
6/2/18,COL,LAD,nil,Coors Field - Denver,y
6/3/18,COL,LAD,nil,Coors Field - Denver,y
6/5/18,COL,CIN,nil,Great American Ball Park - Cincinnati,
6/6/18,COL,CIN,nil,Great American Ball Park - Cincinnati,
6/7/18,COL,CIN,nil,Great American Ball Park - Cincinnati,
6/8/18,COL,ARI,nil,Coors Field - Denver,y
6/9/18,COL,ARI,nil,Coors Field - Denver,y
6/10/18,COL,ARI,nil,Coors Field - Denver,y
6/12/18,COL,PHI,nil,Citizens Bank Park - Philadelphia,
